# Commit map for the 2026-09-17 history rewrite.
# The rewrite removed the "Co-Authored-By: Claude ..." and "Claude-Session: ..." trailers from commit messages;
# trees, authors, committers and dates are unchanged, and SHAs quoted inside commit messages were updated.
# Documents and results/summary/*.json written before the rewrite quote the old SHAs: look them up here.
# old_sha<TAB>new_sha
d91f94c0c60b67dbe711f0ab96c4caebfeaa175d	49148c698ef9e049a336fbbc7f3825122781554b
df0c9ca38b82d6f50ac887c99deefb40dc006232	7656fca9be3eff0b8563a3730db1ed935a2dc876
e2e227b416523edb5b7173810a14cc87d40cf485	4ac52a4ec99b11eb0be517d2b75b0df9ce08721a
e5bfda594fcf5fdc20ee623cf40a3d9b24c28515	c59fe9ac3bc32cf734b91f38ed4003c3a374ad97
e6b6169ceba889a48b6b2cb783a3cf10fdbb47cc	5adda24f8cac99c2fcb65ede7a5cb6876f616e5f
e6ba01538e4c8b56602a1e030ee7688e1f8b7e5c	aa1a980e3c0c846fd2725771e9ac99099172198f
e73ef0d57387fb0c2a15f1a778b0b39c7fec9460	86052a6484e952735c5b1a9b013f732baf93229a
e8fab1a7898324a6545ded747ff511a42b829317	3e09389baae3beeb6375a3fcbf366a7ad1d7d90a
eb8ec5254bde771fb067e2f84c343689d87ce0f0	2e03d142ebf849f470e0c786c9c7eb31b888d8b4
ebbe000d45e3af4249ecfb5a5ac9d2fa3e83a7c2	aa6fa7d2f93a68c16945a5a817655d0704a16ab8
ecb2b52b12a7057f8665b826307b0a44b0fb5e9d	86d3a97567413d8f93dc894fe1559817d01b6dd2
f6bc480ecc70e4336cbcb5c8600ff64193ca6861	6dd6c04e754be15ff01337037b0a30be28f3960c
f747842b6e06fefdbb6ef7a981f3d5c027f3eb2e	8bb8097c0a17254ad70d6cb2559f4cc6d88b4568
f8dbcfac7581e2bbd56a061497807a1fbe8a78df	881d0226f9090e4644c943c4891f32b4577963ca
fa30358a8e7e1dff4f7092c145688a4c4bb3debd	8c54829e23367737e85c12d2c5488bbb63ee75ff
